id,name,zipcode,categories,pickup,delivery,price_range,rating
RVbZaawgEGmto6TxOoVBdQ,Running Goose,90028,"gastropubs, latin american",1,1,$$,4.5
NffHWFzlhlsPvl06guR2gQ,Mohawk Bend,90026,"gastropubs, beer bar, american (new)",1,1,$$,4
OSYoTFAfq9_wFyDH_qUsTA,The Griddle Cafe,90046,"breakfast & brunch, coffee & tea, cocktail bars",0,1,$$,4
6i7KnRylm4bhPIApDFSVCg,Dave's Hot Chicken,90029,"chicken shop, halal",1,1,$$,4.5
AIhWsp8yNfKZfaX9d9Yajg,Pasta Sisters,90019,"delis, italian, sandwiches",1,1,$$,4.5
y2eWXL2qbTW8tXyrEsfEqQ,Bacari W 3rd,90048,"american (new), breakfast & brunch, italian",1,1,$$,4.5
qCJ2LFfNbXYBIcjXNva1cA,Langer's Delicatessen,90057,"delis, sandwiches",1,1,$$,4.5
0z23Jk7U_MpvtqKINPL2fA,Dirt Dog,90007,"hot dogs, beer bar",1,1,$$,4.5
kdTFcDSl9vAR-btEm1Q2uw,Bao Dim Sum House,90048,"dim sum, bars, tapas/small plates",1,1,$$,4
gd6PYDx-leOM97a3MWoO1g,Maccheroni Republic,90013,"italian, wine bars",1,1,$$,4.5
KtEMG1Aln3vQzte92QJxlw,Genwa Korean BBQ Mid Wilshire,90036,"korean, barbeque, seafood",1,1,$$,4.5
fxeuGYnoRWwm5aGDg1FRJA,Marugame Monzo,90012,"japanese, noodles, asian fusion",1,1,$$,4.5
HTFByVH44biQsc_R8sEOjg,BCD Tofu House,90010,korean,1,1,$$,4
BzmbRSKGs56Yw2w2R12khw,Hoy-Ka Thai Restaurant,90028,"thai, noodles",1,1,$$,4.5
H9ZlIqEp930ZRniH6VRp8w,Papa Cristo's,90006,"greek, mediterranean, bakeries",1,1,$$,4.5
q8buTNBt3FU9vie0D5OOxA,Pizzeria Mozza,90036,pizza,0,1,$$,4
fD4ntpbf92ufSHn5tSmSxA,DeSano Pizza Bakery,90029,"pizza, italian",1,1,$$,4.5
eoOJbi94rj9277dG7WIv0A,Home Restaurant - Los Feliz,90027,"breakfast & brunch, coffee & tea, american (new)",1,1,$$,4
h2u-coGd8WWClyU3b7jf8w,Met Her At A Bar,90036,"cafes, breakfast & brunch, american (new)",1,1,$$,4.5
TsVu9GJQwuFBZVP_sg2k7A,Quarters Korean BBQ,90020,"korean, barbeque, tapas bars",1,1,$$,4
IMoMSsC3oDqcNZCQXyo8iQ,Concerto,90005,"bars, italian, korean",1,1,$$,4
qA9Dqezi-kqbIBtM3c07Ew,Manuela,90013,"american (new), breakfast & brunch, bars",0,1,$$,4
KQBGm5G8IDkE8LeNY45mbA,Wurstküche,90013,"hot dogs, german, gastropubs",1,1,$$,4
E4W2T89vm4hmBwk39EoUuw,Tatsu Ramen,90046,ramen,0,1,$$,4
BDRVlHnK4l0T0ANb7M-Eqg,Guisados,90026,mexican,1,1,$$,4.5
jaLRtJ7YGYcCszfiBFxoHQ,Silverlake Ramen,90026,"ramen, sushi bars, noodles",1,1,$$,4
CbW8U0QAwh5XRkaLt0xNZA,Masa of Echo Park,90026,pizza,0,1,$$,4
hC745S5W4HTq606ySmBJNw,KazuNori  | The Original Hand Roll Bar,90013,"sushi bars, japanese",0,1,$$,4.5
L3YM8cAda9L_t_j-2C4ufA,Sage Plant Based Bistro & Brewery,90026,"vegan, brewpubs, bars",1,1,$$,4
0kXAJeO1rL4zxa8sa7zL3g,Iki Ramen,90005,"ramen, izakaya, sushi bars",1,1,$$,4.5
dq2iOFVVdwYFzQJ629ICjg,Sol Agave - LA LIVE,90015,new mexican cuisine,1,0,$$,4.5
CcqraT0cuGKYEcZ1ri_kxg,BROKEN MOUTH | Lee's Homestyle,90014,"hawaiian, korean, comfort food",1,1,$$,5
Q3pwRtT8v8oTCKFEYJgCbg,Cassell's Hamburgers,90020,"american (traditional), burgers, breakfast & brunch",1,1,$$,4.5
fCfkMf27m2PcTWXLTrLM7Q,Fratelli Cafe,90046,"coffee & tea, breakfast & brunch, sandwiches",1,1,$$,4.5
xVSv26KBQexP4M0l63SGlg,Alcove Café & Bakery,90027,"bakeries, breakfast & brunch, american (new)",0,1,$$,4
oUfPbdzIC1U3TyfeRR-SSg,Saikai Ramen Bar,90004,"ramen, izakaya, tapas/small plates",1,1,$$,4.5
iSZpZgVnASwEmlq0DORY2A,Daikokuya Little Tokyo,90012,"ramen, noodles",1,1,$$,4
T_Hiq_zgUz3C3Rlj843ZAw,Mamá Por Dios,90048,"mexican, breakfast & brunch, cocktail bars",0,0,$$,4
sYn3SNQP-j2t2XSwjlCbRg,Monty's Good Burger,90020,"burgers, vegan, chicken shop",0,1,$$,4.5
-5TFq3V--bffJGW000YuGQ,Holbox,90007,"latin american, seafood, mexican",1,1,$$,5
HuQtriV_ApipXfM8xax33w,Met Him At A Bar,90036,"italian, cocktail bars",1,1,$$,4.5
7O1ORGY36A-2aIENyaJWPg,Howlin' Ray's,90012,"southern, chicken shop, american (traditional)",0,1,$$,4.5
0iNaZ5M5rB4So7OgeyfGKA,Malama Pono Restaurant,91423,"seafood, hawaiian",0,1,$$,5
Baqs3SIHR60lXxXAFkjTDg,Bludso's Bar & Que,90036,"barbeque, american (traditional), cocktail bars",1,1,$$,4
9FuxqbYXM0vaPnzrQ7B_qQ,Soowon Galbi KBBQ Restaurant,90005,"korean, barbeque",0,1,$$,4.5
NlT-6hFP0_6hPo36AW2lIA,Poppy + Rose,90014,"breakfast & brunch, american (new), comfort food",1,1,$$,4
mogBbg16id_H0pw_YQ3YbA,Cento,90016,mediterranean,0,1,$$,4.5
cAwkHVjhAJpsZOayXgUIHw,Three Borders Brunch & Grill,90036,"breakfast & brunch, american (new), latin american",1,1,$$,5
uA3TautyZ7bby0w8Scwufg,Benny's Tacos & Rotisserie Chicken in Westchester,90045,"mexican, tex-mex",1,1,$$,4.5
eXZyAF5Xk1u-d9vnkeNPXg,Birdies,90015,"donuts, breakfast & brunch, sandwiches",1,1,$$,4
4Ttfvrc3S3xW1sxHF-oFPg,El Paseo Inn,90012,"mexican, cocktail bars, venues & event spaces",0,1,$$,4
eNPaF_hVdpxMkzyq9kenYQ,The Park's Finest,90026,"barbeque, filipino, asian fusion",1,1,$$,4
UdpE_5k2c3zsGBFdcAjMGA,Ruen Pair,90027,thai,0,1,$$,4
e8yeADAtTGRyzkOLG5iKSg,Little Jewel of New Orleans,90012,"delis, grocery, cajun/creole",1,1,$$,4
vC_6J_nGyf4J8xt-Vu6Shw,Chichen Itza Restaurant,90007,"mexican, sandwiches, soup",1,1,$$,4.5
2EnYyy0Vh8Ump4CRfdRx3g,Nic's on Beverly,90048,"vegan, cocktail bars, breakfast & brunch",1,1,$$,4.5
30jrTz8vh1xSXdtXMvt-mA,My Two Cents,90019,"southern, seafood, soul food",1,1,$$,4.5
xU6pcazbyB1lxA631YJEkg,Joy,90042,"taiwanese, coffee & tea, noodles",1,1,$$,4.5
us0WnDOySVXXXwCqs0AaCw,Izakaya Osen - Los Angeles,90026,"sushi bars, izakaya, seafood",1,1,$$,4.5
b4SH4SbQUJfXxh6hNkF0wg,Eggslut,90013,"breakfast & brunch, sandwiches",0,1,$$,4
Rw4JDSyPoSjOUkbSWLmQIw,Umigame Japanese Kitchen,91423,"japanese, asian fusion, noodles",1,1,$$,4.5
BEItepse0gBSfkJ4sb_k-g,Hae Ha Heng Thai Bistro,90020,thai,1,1,$$,4.5
3XTjerBg_PywBN81Ts45Bg,India's Restaurant,90029,"indian, halal, buffets",1,1,$$,4.5
Xcl1eK5jHzx6x7wOKRWWDg,Gangnam Station Korean BBQ,90010,"korean, barbeque, buffets",0,0,$$,4.5
rr-hXB0ZqXLzUP97yftp0g,Osteria Mamma,90038,"italian, wine bars",1,1,$$,4
N05X5dnwzpWvLg7ZRcMtcA,Escala,90020,"colombian, gastropubs, cocktail bars",0,1,$$,4
7qZBxWisbeVI34gIeNpP1A,Palms Thai Restaurant,90028,"seafood, thai, barbeque",1,1,$$,4
mpXwW9YEu0uEFadsfFy26w,Mrs Fish,90013,"cocktail bars, sushi bars, japanese",1,1,$$,4
1e_j1BtMaTinWLC52RJI9w,Marmalade Cafe,90036,"american (new), breakfast & brunch, cafes",1,1,$$,4
DoyIC0ElqglrlHBKDxXOwg,Sugar Taco,90046,"vegan, mexican, vegetarian",1,1,$$,4.5
6b1Kud4nDwsqw1kILxI9ZQ,ixlb DimSum Eats,90028,"dim sum, hong kong style cafe",1,1,$$,4.5
TWHGJkTAbF22hvXeReQp9w,Kobawoo House,90005,"korean, soup, seafood",1,1,$$,4.5
b1CxnE2kErynRw9PQ8G_9Q,Yxta Cocina Mexicana,90021,"mexican, bars",1,1,$$,4
RpljDiS3TghWGL4ZezUxGw,Seoul Salon Restaurant & Bar,90005,"korean, cocktail bars, pubs",1,1,$$,4.5
W-znmhcbAFwoDtqLCmc9JA,Le Grand,90017,"steakhouses, breakfast & brunch, cocktail bars",1,1,$$,4
sPw1o5OYWE5C2JtbTXp5wg,Jon & Vinny's Fairfax,90036,"italian, breakfast & brunch, pizza",0,1,$$,4
6QeZEUhFk1_vZhWvktKnmA,Fat Sal's Deli - Hollywood,90028,"sandwiches, burgers",1,1,$$,4
LtQu-lT9Hpm_n_5LcXsdYA,Sulga House of Beef Bone Soup,90004,"korean, comfort food, soup",1,1,$$,5
8polKN4I6fJx1t8pPxogVw,Bacari W. Adams,90007,"italian, breakfast & brunch, american (new)",1,1,$$,4
GPGSBlT_Qivav8vH_d2yOg,Din Tai Fung,90067,"taiwanese, desserts, noodles",1,1,$$,4
AxPJlSxkCJVJk3sSTL_8OA,Philippe the Original,90012,"sandwiches, breakfast & brunch, american (traditional)",1,1,$$,4
IxuAHGu-eQ4fZJZTdzGTYQ,Gus's World Famous Fried Chicken,90019,"southern, chicken shop, comfort food",1,1,$$,4
5LU6aNLDG10imXu3btmlcw,Annie's Soul Delicious,90004,"soul food, southern",1,1,$$,4.5
WWQsHGIFUkNQF6Uaj4vXCw,Paik's Noodle: Hong Kong Ban Jum 0410,90020,"korean, noodles, chinese",0,0,$$,4.5
uzAbw27XQTXTivjgf2bN2w,Han Bat Sul Lung Tang,90020,"korean, comfort food, soup",0,1,$$,4.5
AX-hRDB8zpIHKMix9VqB8g,H Cafe,90005,"breakfast & brunch, american (new), juice bars & smoothies",1,1,$$,4
adrzBN4C3jpoCAzJX-xscw,Pa Ord Noodle,90027,"thai, noodles",0,0,$$,4.5
vUe6SGmCpWRbVdmj1ujMMQ,California Rock'n Sushi - Los Angeles,90005,sushi bars,1,1,$$,4.5
hIythZZ3mpPwwhSJkUuJQQ,Pez Cantina,90071,"seafood, mexican, bars",1,1,$$,4
FoEMpu0X_bGCb7yRreMxMQ,Tsujita LA Artisan Noodle,90025,"ramen, noodles",1,1,$$,4
IzRINfSLBr6k_dq1e2WNew,Guelaguetza Restaurante,90006,mexican,1,1,$$,4
jqS3dVaCYeBehb3tOiWWbQ,Shin-Sen-Gumi Hakata Ramen - Little Tokyo,90012,"ramen, japanese curry, tapas/small plates",0,1,$$,4
x9uC3-5WythdfzoIOCK6iQ,MESSHALL,90027,"bars, breakfast & brunch, american (new)",1,1,$$,4
TmDZlfdPWgvQvXrZZcDiGA,The Silver Lake House,90026,"thai, asian fusion",1,1,$$,4.5
1eyWLVHeDL2NWGeo9MElZg,Tennessee Hot Chicken THC,90028,"sandwiches, chicken shop, american (new)",1,1,$$,5
eUkd8atkJe4fkKGcD5QZ1A,HATCH,90017,"japanese, bars, tapas/small plates",0,1,$$,4
cD57FLQ-v-brcFOLZ0X0cQ,LA Rose Cafe,90029,filipino,1,1,$$,4
irWMpwJ1JFx5ih4TTQVo6Q,The Edmon,90038,"cocktail bars, american (new)",0,1,$$,4.5
llKP5-ZAG8I-RVbKrSatQQ,Chibiscus Asian Cafe,90046,"asian fusion, ramen",1,1,$$,4
4yS760klyp_nyQwDcwWQIg,Oakobing,90020,"shaved ice, desserts, korean",1,1,$$,4.5
uteG6HIb4an-y5fFCXWo7w,Anarkali Indian Restaurant,90038,indian,1,1,$$,4.5
e0Vs3U-XkLkZ7EJ6JgPAYQ,Olivia,90004,"vegetarian, pizza, pasta shops",0,0,$$,5
23Qrcz2i9e2e8MstUIIO0A,Yuko Kitchen Miracle Mile,90036,japanese,0,1,$$,4.5
IBthDLHW6EPfIgOHuwhf7w,SongHak Korean BBQ,90020,"barbeque, korean",0,1,$$,4.5
6Dd4kTDiikEB3wQp___0fA,Taqueria Los Anaya,90016,mexican,0,0,$$,4.5
cal0Wpupxj9c_AV7WzDXsw,GRANVILLE,90048,"american (new), cocktail bars",1,1,$$,4.5
vs8USEc1A480H8MnmFKs5A,Chadolpoong,90020,"korean, soup, comfort food",0,1,$$,4.5
BfGIIqmlhPkQE0j7J0SvVw,Hungry Crowd,91602,"american (new), asian fusion",1,1,$$,5
6zofWBRT3URXShIktlVAxg,Karl Strauss - Downtown LA,90017,"breweries, pubs, american (new)",1,1,$$,4.5
bdm3708B0OJW9xDdaKVH_A,Gol Tong Chicken,90020,"chicken wings, korean",1,1,$$,5
kjJT0aclLYI291W0V1DKVg,Pine & Crane DTLA,90015,taiwanese,0,0,$$,4.5
0WyRlH-fxOVLh1b3oEBEEQ,Urth Caffé- Downtown LA,90013,"coffee & tea, desserts, sandwiches",1,1,$$,4
3OJt-Xj45NfCCFwaeKMaeg,Luv2Eat Thai Bistro,90028,"thai, gluten-free",1,1,$$,4
3dmkjDqnsp__V5kxsq6rOA,Post & Beam,90008,"pizza, southern, american (new)",1,1,$$,4
oXyxZyThhEGJBompHTvbEQ,Double Trouble Union,90020,"american (new), burgers, beer bar",1,1,$$,4.5
Hg3YYJFGFW7eLWzWZXdYTA,Fugetsu-Do,90012,"candy stores, bakeries, desserts",0,0,$$,4.5
ikF6L0HiC3_AhAiywWzS3g,Salt & Straw - Windsor Square Los Angeles,90004,ice cream & frozen yogurt,1,1,$$,4.5
qDmJaJjLtjcB4Evd-VCbNA,Simpang Asia,90034,"indonesian, malaysian, halal",1,1,$$,4
Fb3WueRF1ekhs72psinq5w,Mario's Peruvian & Seafood,90038,"seafood, peruvian",0,1,$$,4
gjPZZzmkVANey4vGFYmC7A,Little Sister,90017,vietnamese,0,1,$$,4
LLj451UZrvt3SkZVrEZ4ew,MDK Noodles,90010,"korean, noodles, soup",1,1,$$,4
xcGGRbDXSGzefu_5dI8wqA,Yuchun,90006,"korean, soup, noodles",0,1,$$,4
RJi83-A92s-KqFutK9sVdQ,Tonchin LA,90038,japanese,0,0,$$,4.5
CXmJB5LZeda27UeBGzk75Q,Pho Saigon Pearl,90036,"vietnamese, noodles, bubble tea",1,1,$$,4
EWbbiUBkGzCYrEoOF05HzA,Gracias Madre - West Hollywood,90069,"mexican, vegan, vegetarian",1,1,$$,4
3C2wUqSkpY4-N0O5ArVjwQ,Yuk Dae Jang,90020,"korean, comfort food, soup",1,1,$$,4.5
v_qrFz_hQvQX6fUdPYjEXA,Smorgasburg,90021,"food trucks, pop-up restaurants, street vendors",0,0,$$,4.5
iD-G9bACYgkBWOq_IAGVVA,The Grain Cafe,90019,"sandwiches, vegan, mexican",1,1,$$,4.5
SGr-W_g4ecqkkEweCc1RVg,BAR Ama,90013,"tex-mex, cocktail bars, new mexican cuisine",1,1,$$,4
#NAME?,La Pergoletta,90027,italian,1,1,$$,4.5
NQqA1cjS0rHn_96VwtnhMg,Good Goose Cafe,90004,thai,1,1,$$,5
cygrATWq2weoWXI_N4j62g,Hokkaido Ramen Santouka,90066,"ramen, noodles",0,0,$$,4.5
pAWfcO6e2ae2pIkJXWO-yA,Roscoe's House of Chicken & Waffles - Hollywood,90028,"soul food, waffles, chicken wings",1,1,$$,4
Lop79P2KM9zFUCCaBYz6zA,Tlayuda L.A. Restaurant,90029,mexican,1,1,$$,4.5
LiOTgwAIorn3tDQz-ZJhaA,Dan Sung Sa,90020,"korean, tapas/small plates, gastropubs",0,1,$$,4
GbAZbcCR969hfa4kCQqRcw,Eat This Cafe,90038,"breakfast & brunch, sandwiches, cocktail bars",1,1,$$,4
FAW0X9xZIGsxiIX1JfArgQ,The Cat & Fiddle Restaurant & Pub,90038,"british, pubs, american (new)",1,1,$$,4.5
LMLrEzn4MG0fExw4iMpWgg,Whistlin' Dixie,90028,"chicken shop, seafood, halal",1,1,$$,5
X9KlLFQGSgC0A-q-p1Hu6Q,Egg Tuck,90010,"breakfast & brunch, coffee & tea, sandwiches",1,1,$$,4.5
U7-UBPHK44Y_9wyfOmuHuA,The Boiling Crab,90010,"seafood, cajun/creole",0,1,$$,4
HvDYCHDpgBy3CmzRD6gcMg,Ktown Pho,90006,"vietnamese, soup, salad",1,1,$$,4.5
qpcH_Fub586U2kw_pQJS3w,Guisados,90033,"mexican, latin american",1,1,$$,4.5
YTTCdnu8457jbdEbm_PIig,Della Terra Restaurant,90036,"italian, pizza, pasta shops",1,1,$$,4
HR8XXdUSfkMpZK6RZokhrA,Ivanhoe Restaurant & Bar,90039,"bars, american (traditional), breakfast & brunch",1,1,$$,4
vW1v050Lf2M2719K1D10PQ,Sweet Chick,90036,"southern, american (new), breakfast & brunch",1,1,$$,4
T_lvBpk8Y7oOpc3WzWgkMQ,The Venue,90010,"american (new), karaoke, venues & event spaces",1,1,$$,4
h_VkRMpSrtjdKDxUJ7sDOQ,Lala's Argentine Grill,90046,"argentine, steakhouses, seafood",1,1,$$,4
BAdOTHAvXneDDu4Maqk67g,Sun Nong Dan,90005,"soup, korean",1,1,$$,4
kornX_GAu5kTX5ALefTpFw,Spoon & Pork,90026,filipino,1,1,$$,4.5
FoBImsch8xY3ANNGWL32Bw,Rappahannock Oyster Bar,90021,"seafood, bars, american (traditional)",0,1,$$,4
hI1lsLwckjRqoYt1zHrVVA,hanchic.,90057,"korean, noodles, comfort food",1,1,$$,4.5
0KrITDshZGMnv1m7nunoZQ,Goat Restaurant,90019,korean,1,1,$$,5
71W-QN3-_DHnzUkAc7EG6Q,Stout Burgers & Beers,90028,"burgers, gastropubs, american (traditional)",1,1,$$,4
DrToq9357afdpOyO5w0Y5w,Yup Dduk LA,90020,"korean, chicken shop",1,1,$$,4.5
ZlQo_ArRw-nnHcrcnYPbiA,Yang Chow,90012,"chinese, seafood, noodles",0,1,$$,4
xPoZ1x-sGynBexrmRXyKlA,All Day Baby,90026,"cocktail bars, american (new)",0,1,$$,4
6GTaESIP0r1oFunFqqevsw,Cafe Gratitude,90004,"vegan, vegetarian, cafes",1,1,$$,4
y4X0KfHJ5XWwxMIRukVr1Q,CHD MANDU LA,90010,korean,1,1,$$,4.5
Ti2Ksp2oPj6rpdp2tQcaVA,Sonoratown,90014,mexican,1,1,$$,4.5
1ZEUvoDlg7ixlwwlK2a3mQ,Ha Sun Saeng - Master Ha,90006,"korean, live/raw food, seafood",1,1,$$,4.5
#NAME?,Stark's Hot Chicken,90004,"chicken wings, sandwiches",1,1,$$,4.5
tNLPTQYYfzh3IL7YoS1s_g,District,90017,"cocktail bars, american (traditional), venues & event spaces",0,1,$$,4
2XiO4xWGuSl5Bz1LQMQHQw,The Sisters Cafe Vietnamese Asian Fusions,90028,"vietnamese, asian fusion",1,1,$$,4.5
ssAlyvM97hroBeVPVJPgwA,Versailles Cuban Food,90034,"cuban, sandwiches, seafood",1,1,$$,4
ctB_3PPniGMzs49wEqDF7g,Ten-Raku,90020,"korean, barbeque",1,1,$$,4
RmibDYcG1lVw4K69fqTopg,Pizzeria Sei,90035,"pizza, italian",1,1,$$,4.5
bOvnQYw5JJDhpOn70_RUkQ,OUI MELROSE,90038,"sandwiches, american (new), mediterranean",1,1,$$,4.5
SNlf3YpKkDG-e4R9jkwLhA,Guerrilla Tacos,90021,"tacos, cocktail bars, beer bar",0,1,$$,4
r6-usl4pPnuj9mlP-nEr_g,Jinsol Gukbap La,90020,"korean, soup, barbeque",0,1,$$,4.5
VQz6yZBj3l_T2XX-4mLV-Q,Emporium Thai,90024,thai,1,1,$$,4
l5AhBWCPmPk4EKq1bu04EQ,Saffron & Rose Persian Ice Cream,90024,ice cream & frozen yogurt,1,1,$$,4.5
clJmJd_tbaK34j1CN-9MYQ,Korea Town Pizza Company,90010,"pizza, bars, burgers",1,1,$$,4
WXikaEhId91eh1EAo45Ddg,TehranRo Grill,90020,"mediterranean, persian/iranian, halal",1,1,$$,5
yyTLKAplUF89xydeB2bZWQ,Mezcalero,90013,"cocktail bars, mexican",1,1,$$,4
k2dhvRV0gtPoDWLuH2OMTQ,ACA Grill,90005,"argentine, barbeque, empanadas",1,1,$$,4.5
NrQAjvoj57Qcn2i90otmaw,Café Fig,90015,"cafes, breakfast & brunch, american (new)",0,0,$$,4
beA_DlDpij8O9xK2B-NjEA,Mex Peru Gipsy,90015,"mexican, peruvian, seafood",1,1,$$,5
S1JEJ_abdhiV5tZ89ENPfQ,Panini Kabob Grill,90015,"mediterranean, middle eastern, kebab",1,1,$$,4
AUbKbVQAUNI6Vr6LYtOZzA,California Donuts,90020,"bakeries, donuts, coffee & tea",1,1,$$,4
ayObtPXjSe0gALk8HVAxKg,Bowery Bungalow,90029,"lebanese, mediterranean",0,1,$$,4.5
xz66LQF-f06EtZ89Av6f3A,JJAN,90005,"gastropubs, korean, tapas bars",1,1,$$,4.5
vWpuRdatiCaxbdqhbqX0rw,Roll Call - Koreatown,90010,"sushi bars, japanese",1,1,$$,4.5
0stUvaDK5l0bW7tGb7_hgQ,Fei Xiang Gong,90020,"kebab, chinese, korean",1,1,$$,4.5
AgUSfMByb7r4ffVR2WYMuw,Rustic Kitchen Restaurant & Wine Bar,90066,"wine bars, american (new), comfort food",1,1,$$,4.5
PWKG8FkZHNchXS7yP2RUYA,Bike Shed Moto Co - Los Angeles,90021,"bars, modern european, breakfast & brunch",0,0,$$,4.5
nqYbRGPmYA0X_sjSBtXpgw,Sidewalk Grill,90027,"mediterranean, wraps, kebab",1,1,$$,4.5
CP0ICg1dZqEOt3UtNapjKg,Au Lac,90012,"vegan, vietnamese, juice bars & smoothies",1,1,$$,4
c6-7m0hafQmFyBgWU2XtIg,Marugame Udon - Sawtelle,90025,"japanese, noodles",1,1,$$,4
T5XzED-R0r9KJz74EcHUNg,Sapp Coffee Shop,90027,thai,1,1,$$,4
M2mLuHbmDzwR8QMGqdLjrQ,Truxton's American Bistro,90045,american (new),1,1,$$,4
1k6hSTQO9E4iSzwyx8yTUw,Ta-eem Grill,90046,"mediterranean, kosher",1,1,$$,4.5
_s3jlSbTZVvWSAt8_cEyWg,Junkyard Dog,90029,"breakfast & brunch, vegan, sports bars",0,0,$$,5
Dv6-iy7-tN8ETAjqW6eg4g,Next Door Lounge,90038,"lounges, american (new)",0,1,$$,4
NGdii-6GhGFUwD6HXEeGtg,Murakami,90046,"japanese, sushi bars",1,1,$$,4.5
EB-RtApkwptE3wRCQO8bCw,Badmaash - Downtown LA,90012,"indian, american (new)",0,0,$$,4
8YD8yK5VmAN--w5yocCupA,Gokoku Vegetarian Ramen Shop,91602,"ramen, vegan, sushi bars",1,1,$$,4.5
gfCW8zTVPVdP1L9m_LqauQ,Everson Royce Bar,90021,bars,0,1,$$,4.5
YetYHIRKrZDGHZ50I_RMag,Joe's Falafel,90068,mediterranean,1,1,$$,4.5
#NAME?,Flavors From Afar,90019,"middle eastern, halal, african",1,1,$$,5
gWM5n5Tyo5h74t-_lp1WUA,Zzamong,90004,"korean, chinese, noodles",1,1,$$,4
6t0YVrig7wlVduH8oygmEA,Red Maple,91602,"cafes, breakfast & brunch, coffee & tea",1,0,$$,4.5
RarITW4zBvhqKAK8FVOFCQ,Supremo,90036,italian,1,1,$$,4.5
93Svns_JtCP3__wxlcSsbg,Prank,90015,"cocktail bars, american (traditional), breakfast & brunch",1,1,$$,4
-3S1PdyDbSQcqkIaX8VKrQ,Wirtshaus,90036,"german, pubs, beer gardens",1,1,$$,4
vsVGA4-vCEHCBi6RUK_WFA,Noe Restaurant and Bar,90012,"bars, french, music venues",0,1,$$,4
ArqAzONXEq2AWvJ_II4a-A,My Vegan Gold,90029,"asian fusion, breakfast & brunch, american (traditional)",1,1,$$,4
YA3bV7kd3RpWPvrarIgpWQ,Milk Jar Cookies,90036,"desserts, bakeries, coffee & tea",1,1,$$,4.5
x-EWqvDTcQV3CfuGDG0-2Q,The Barn Cafe & Restaurant,90004,"cafes, korean, american (new)",1,1,$$,4
ciZAxEwbFBafvf2UGUxySw,Tsuri,90038,"sushi bars, japanese",1,1,$$,4.5
BFnR7RkLsDUoLd9P3z2l9Q,Undergrind Cafe,90034,"cafes, coffee & tea, breakfast & brunch",1,1,$$,4.5
Hd6wCJbQz81UdD_EyOumPA,Raffi's Place,91205,"middle eastern, persian/iranian, armenian",0,1,$$,4.5
kXrHt3XkNd_q5rISuvuvVg,Berlins,90048,"bubble tea, german, sandwiches",1,1,$$,4.5
puo151bPwqvTl46LYZyOsA,Larchmont Bungalow Cafe,90026,cafes,1,1,$$,4
q97MIGXESdhak-LhGKDl0Q,Sqirl,90029,"american (new), salad",0,1,$$,4
ERqWIIhbV4d_x_1pvoSsgA,DaeBuDo,90010,"korean, seafood, barbeque",0,0,$$,4.5
oGV5efg62_PKRJsVNJmtCQ,Ariyoshi Sushi Cafe Izakaya,90036,"sushi bars, asian fusion, japanese",1,1,$$,4
gAb-NtuNbNG8p2dqUMQGjw,Palermo Italian Restaurant,90027,"italian, pizza",1,1,$$,4
3NNz-pVT_auFKzqt45D2ZA,Western Doma Noodles,90004,"korean, noodles",0,1,$$,4
OyOokJELjDnpQDYgBaCh0g,Ruam Mitr,90046,"thai, vegetarian",1,1,$$,4.5
20q1O9lNZsD9RrKTURFr2A,The Wolves,90013,"cocktail bars, american (new)",0,0,$$,4
gKp39Lke5LPAerJ9QV-HQg,Inti Peruvian Restaurant,90038,"latin american, peruvian",0,1,$$,4.5
3n3D8WCVKDgMLYlL0Tv8Tg,Wood & Vine,90028,"american (new), cocktail bars",0,1,$$,3.5
tXWWGFaKQBggwOKMdOuCdA,Sabor Nicaragüense Restaurant,90018,"latin american, nicaraguan",1,1,$$,5
cz_0AmDhRH7T_iRvvx0THg,Cascabel,91602,"cocktail bars, tacos, desserts",0,1,$$,4
WylKsZv1qKCDqrHd-joiOA,Michelangelo Ristorante,90039,"italian, pizza, breakfast & brunch",1,1,$$,4
DYmSjWNUbU5tyo_gQ7PO5g,Mizlala West Adams,90016,"falafel, middle eastern",1,1,$$,4.5
Ch-9ENFwpinsuJUwJ6AV3w,Portobancos Restaurant,90006,"nicaraguan, seafood, breakfast & brunch",1,1,$$,4.5
HThfRNFgQSYEhI_QrMx9Rg,Alaska Seafood,90004,seafood,0,1,$$,4.5
jk3ae-8whkkxm4mGfim9rQ,PIPS On La Brea,90019,"jazz & blues, breakfast & brunch, american (traditional)",1,0,$$,4
2Z7pKTwHhFwuH-aTCgd-Rg,India's Tandoori,90036,"indian, halal, buffets",1,1,$$,4
aQFguaddjBna3ZIBsxjeeA,Joan's on Third,90048,"breakfast & brunch, cafes",1,1,$$,4
LCgDnpydbmFOsgW1EN7a-Q,Bumsan Organic Milk Bar,90020,ice cream & frozen yogurt,1,1,$$,4
gtBp48afpJePQgIy15GsrQ,Roots Indian Bistro,90046,indian,0,1,$$,5
ECDeXJtkl5umk8_CZp7hkw,Eat Drink Americano,90013,"american (new), breakfast & brunch, cocktail bars",1,1,$$,4
3IoIViOW1W38eQOPWm0_DA,Ebaes,90007,"tapas/small plates, ramen, sushi bars",1,1,$$,4
F64dimaPmt7_imQ4s2yGow,Gogobop Korean Rice Bar,90010,"asian fusion, korean",1,1,$$,4.5
NNayFhITG-6Lfbc4pCLr0A,Ramen Tatsunoya,90026,"ramen, noodles",1,1,$$,4.5
